"","county_labels","date","AQI","lead","co","so2","no2","o3","pm10","pm25","time"
"3853","Tulare",2017-01-01,32,0.013,0.433333,0.95,11.491304,0.021059,8,336.4,37
"3854","Tulare",2017-02-01,32,0.01975,0.375,0.854545,8.452174,0.027471,7,208.05,38
"3855","Tulare",2017-03-01,34,0.0175,0.379167,0.875593,8.530435,0.027176,13,222.9,39
"3856","Tulare",2017-04-01,40,0.01475,0.329167,0.518182,6.2,0.035061,13,219.45,40
"3857","Tulare",2017-05-01,35,0.013,0.3,0.468182,4.582609,0.031471,17,269.85,41
"3858","Tulare",2017-06-01,30,0.0145,0.2854165,0.430435,4.621739,0.025357,18,266.45,42
"3859","Tulare",2017-07-01,37,0.013,0.3,0.518182,5.3695655,0.0244415,24,322.8,43
"3860","Tulare",2017-08-01,47,0.01375,0.320833,0.536364,5.434783,0.026294,28,396.05,44
"3861","Tulare",2017-09-01,41,0.0155,0.391667,0.595455,7.108696,0.028412,26,428.65,45
"3862","Tulare",2017-10-01,46,0.012,0.5125,0.790909,12.897826,0.026882,30,565.45,46
"3863","Tulare",2017-11-01,35,0.0145,0.45,0.681818,11.9978265,0.0189115,13,337.8,47
"3864","Tulare",2017-12-01,64,0.0145,0.633333,0.95,19.234783,0.0127945,24,612.85,48
"3865","Tulare",2018-01-01,51,0.016,0.466667,0.795455,13.3804345,0.012765,11,433.1,49
"3866","Tulare",2018-02-01,37,0.016,0.420833,0.845455,12.878261,0.023941,13.5,240.4,50
"3867","Tulare",2018-03-01,35,0.013,0.379167,0.469565,9.626087,0.027728,8,207.9,51
"3868","Tulare",2018-04-01,39,0.012,0.3,0.3496895,6.7586955,0.034,14,277,52
"3869","Tulare",2018-05-01,34,0.0125,0.254167,0.263636,4.311067,0.0322645,19.5,276.15,53
"3870","Tulare",2018-06-01,40,0.015,0.2479165,0.513961,5.128261,0.0297945,23.5,324.1,54
"3871","Tulare",2018-07-01,34,0.017,0.275,0.617391,4.873913,0.0252645,27,254.95,55
"3872","Tulare",2018-08-01,53,0.019,0.304167,0.454545,5.686957,0.028647,37,455.65,56
"3873","Tulare",2018-09-01,42,0.014,0.3,0.622233,6.8955535,0.027471,34,371.45,57
"3874","Tulare",2018-10-01,33,0.015,0.370833,0.66087,10.421739,0.0238825,31,264.25,58
"3875","Tulare",2018-11-01,55,0.016,0.636607,0.814643,17.569565,0.017882,46,1267.25,59
"3876","Tulare",2018-12-01,40,0.014,0.458333,0.547826,11.704348,0.013853,10,305.15,60
"3877","Tulare",2019-01-01,37,0.013,0.421875,0.578261,12.1565215,0.0180295,15,301.05,61
"3878","Tulare",2019-02-01,34,0.012,0.3229165,0.472727,7.4782605,0.030235,8,124.3,62
"3879","Tulare",2019-03-01,38,0.016,0.35,0.430435,8.5262845,0.0319705,11,173.4,63
"3880","Tulare",2019-04-01,37,0.012,0.3,0.426087,6.065217,0.032294,14,236.6,64
"3881","Tulare",2019-05-01,35,0.012,0.229167,0.368182,4.138315,0.032412,14,206.7,65
"3882","Tulare",2019-06-01,31,0.012,0.241667,0.422727,5.145652,0.027353,17,264.2,66
"3883","Tulare",2019-07-01,30,0.012,0.2375,0.386957,4.418182,0.024294,18,255.05,67
"3884","Tulare",2019-08-01,31,0.015,0.3,0.330435,5.156522,0.026353,20,211.5,68
"3885","Tulare",2019-09-01,31,0.016,0.3,0.334783,5.9565215,0.025588,16,187.1,69
"3886","Tulare",2019-10-01,35,0.019,0.4,0.609524,12.386957,0.027588,26,267.6,70
"3887","Tulare",2019-11-01,48,0.014,0.470833,0.7221345,14.426087,0.0235,23,359.15,71
"3888","Tulare",2019-12-01,29,0.012,0.408333,0.480435,10.7,0.017353,9,220.85,72
"3889","Tuolumne",2014-01-01,63,0.05,0.5979165,0.6533595,19.7869565,0.014,36,901.95,1
"3890","Tuolumne",2014-02-01,28,0.052,0.404167,0.431818,11.030435,0.020412,14,335.45,2
"3891","Tuolumne",2014-03-01,35,0.0655,0.379167,0.595652,8.769565,0.028118,16,396.5,3
"3892","Tuolumne",2014-04-01,41,0.036,0.3375,0.6666005,6.66087,0.034882,20,427.75,4
"3893","Tuolumne",2014-05-01,38,0.03,0.3,0.681818,4.7456525,0.034294,24,407.95,5
"3894","Tuolumne",2014-06-01,36,0.023,0.270833,0.6272725,4.876471,0.028118,26,446.75,6
"3895","Tuolumne",2014-07-01,28.5,0.021,0.2875,0.6207385,4.76087,0.023853,21,346.85,7
"3896","Tuolumne",2014-08-01,31,0.021,0.3,0.363636,4.7695655,0.025706,24,388.3,8
"3897","Tuolumne",2014-09-01,34,0.021,0.3375,0.565217,6.176087,0.028176,29,464.95,9
"3898","Tuolumne",2014-10-01,35,0.017,0.385,0.722727,10.471739,0.026251,30,331.25,10
"3899","Tuolumne",2014-11-01,49,0.019,0.4875,0.656818,12.7159095,0.017118,20,762.3,11
"3900","Tuolumne",2014-12-01,38,0.0235,0.425,0.415909,10.886957,0.0166175,11,617.2,12
"3901","Tuolumne",2015-01-01,74,0.024,0.604167,0.963636,17.0652175,0.0090885,19,1370.5,13
"3902","Tuolumne",2015-02-01,47,0.018,0.458333,0.75303,11.0630435,0.019588,19.5,675.35,14
"3903","Tuolumne",2015-03-01,35,0.016,0.391667,0.790909,10.6347825,0.027353,16,574.85,15
"3904","Tuolumne",2015-04-01,42.5,0.0175,0.3,0.704762,6.1,0.0365,18,510.1,16
"3905","Tuolumne",2015-05-01,38,0.014,0.3,0.563636,3.677494,0.036941,17,546,17
"3906","Tuolumne",2015-06-01,35,0.018,0.3,0.561905,5.2391305,0.030529,21.5,527.1,18
"3907","Tuolumne",2015-07-01,30,0.019,0.3,0.540909,3.913043,0.025059,18.5,395.4,19
"3908","Tuolumne",2015-08-01,36.5,0.017,0.320833,0.547826,4.630435,0.027294,27,741.9,20
"3909","Tuolumne",2015-09-01,36,0.0195,0.333333,0.75,8.252174,0.029176,35,694.2,21
"3910","Tuolumne",2015-10-01,37,0.019,0.4125,0.777273,10.152174,0.0269705,34,731.7,22
"3911","Tuolumne",2015-11-01,47,0.0195,0.491667,0.9067195,13.16087,0.0170295,13.5,898.7,23
"3912","Tuolumne",2015-12-01,49,0.025,0.4875,0.882609,13.208696,0.016353,18,816.7,24
"3913","Tuolumne",2016-01-01,38,0.017,0.441667,0.727273,10.765217,0.019353,11,672,25
"3914","Tuolumne",2016-02-01,40,0.0275,0.466667,0.978261,12.6262015,0.020471,13,558.2,26
"3915","Tuolumne",2016-03-01,32,0.019,0.35,0.7088935,6.926087,0.027235,13,393.4,27
"3916","Tuolumne",2016-04-01,39,0.0175,0.308333,0.943478,5.3869565,0.034471,17,447.1,28
"3917","Tuolumne",2016-05-01,34,0.014,0.270833,0.795652,4.573419,0.031118,18,423.4,29
"3918","Tuolumne",2016-06-01,37,0.015,0.2625,0.895455,4.882609,0.030706,24,418.9,30
"3919","Tuolumne",2016-07-01,31,0.013,0.2625,0.747826,4.368182,0.025118,25,390.5,31
"3920","Tuolumne",2016-08-01,33,0.014,0.2732145,0.704348,4.708696,0.026765,27,419.1,32
"3921","Tuolumne",2016-09-01,40,0.017,0.333333,0.813636,6.456522,0.029118,35,350.9,33
"3922","Tuolumne",2016-10-01,32,0.015,0.3625,0.804545,7.5687745,0.0256765,20,479.6,34
"3923","Tuolumne",2016-11-01,40,0.017,0.454167,0.9886365,11.043478,0.0179115,14,679.3,35
"3924","Tuolumne",2016-12-01,52,0.013,0.5125,1.109091,13.778261,0.015176,11,860.9,36
"3925","Tuolumne",2017-01-01,34,0.013,0.441667,1,11.26087,0.021059,7,397.5,37
"3926","Tuolumne",2017-02-01,32,0.01975,0.383333,0.9246045,8.406522,0.027353,8,261.2,38
"3927","Tuolumne",2017-03-01,35,0.0175,0.379167,0.886364,8.4869565,0.0275585,12,295.5,39
"3928","Tuolumne",2017-04-01,40,0.01475,0.320833,0.518182,6.134783,0.034941,13,292.1,40
"3929","Tuolumne",2017-05-01,35,0.013,0.3,0.463636,4.5108695,0.0319705,21,292.2,41
"3930","Tuolumne",2017-06-01,31,0.0145,0.3,0.381818,4.530435,0.026,23,350.6,42
"3931","Tuolumne",2017-07-01,37,0.013,0.325,0.452174,5.291304,0.0261765,27,330.2,43
"3932","Tuolumne",2017-08-01,48,0.01375,0.3125,0.527273,5.4,0.0276765,33,413.7,44
"3933","Tuolumne",2017-09-01,42,0.0155,0.4,0.595455,6.982609,0.029294,32,521.9,45
"3934","Tuolumne",2017-10-01,51,0.012,0.508333,0.809091,12.340909,0.027294,52.5,1121.5,46
"3935","Tuolumne",2017-11-01,38,0.0145,0.454167,0.6778655,11.786957,0.018706,14,382.3,47
"3936","Tuolumne",2017-12-01,70,0.0145,0.64375,0.9768395,19.221739,0.012824,26,762.4,48
"3937","Tuolumne",2018-01-01,53,0.016,0.483333,0.7630435,13.217391,0.013,12.5,749.25,49
"3938","Tuolumne",2018-02-01,41,0.016,0.425,0.865217,12.856522,0.024471,14,501.55,50
"3939","Tuolumne",2018-03-01,35,0.013,0.375,0.613043,9.347826,0.028059,8,395.7,51
"3940","Tuolumne",2018-04-01,39,0.012,0.3,0.408794,6.6608695,0.034294,15,346.9,52
"3941","Tuolumne",2018-05-01,34,0.0125,0.275,0.304348,4.213043,0.032294,20,296.3,53
"3942","Tuolumne",2018-06-01,40,0.015,0.266667,0.65,5.186364,0.0302055,23.5,350,54
"3943","Tuolumne",2018-07-01,35,0.017,0.2875,0.95,5.1304345,0.026412,27,318.6,55
"3944","Tuolumne",2018-08-01,54,0.019,0.329167,0.5913045,5.7326085,0.029588,37.5,552,56
"3945","Tuolumne",2018-09-01,42,0.014,0.3020835,0.7545455,6.9369565,0.0280885,35.5,402.5,57
"3946","Tuolumne",2018-10-01,35,0.015,0.370833,0.857337,10.5,0.024412,32,353.6,58
"3947","Tuolumne",2018-11-01,58,0.016,0.629167,0.926087,17.63913,0.017765,54,1301.2,59
"3948","Tuolumne",2018-12-01,45.5,0.014,0.45,0.578261,11.673913,0.014118,12,361.6,60
"3949","Tuolumne",2019-01-01,38,0.013,0.45,0.618182,11.813735,0.017882,12,303.75,61
"3950","Tuolumne",2019-02-01,34,0.012,0.3375,0.472727,7.1956525,0.030294,8,126.4,62
"3951","Tuolumne",2019-03-01,38,0.016,0.375595,0.465217,8.13913,0.031728,10,178.15,63
"3952","Tuolumne",2019-04-01,37,0.012,0.308333,0.477273,5.643478,0.032294,16,239.25,64
"3953","Tuolumne",2019-05-01,36,0.012,0.270833,0.452174,3.871739,0.032588,16,208.75,65
"3954","Tuolumne",2019-06-01,31,0.012,0.3,0.469565,4.9369565,0.027647,21,268.55,66
"3955","Tuolumne",2019-07-01,30,0.012,0.283333,0.4407865,4.323913,0.024588,23,256.35,67
"3956","Tuolumne",2019-08-01,31,0.015,0.3,0.4421935,4.8658515,0.026647,25,217.8,68
"3957","Tuolumne",2019-09-01,31,0.016,0.3,0.45,5.621739,0.025706,22,196.7,69
"3958","Tuolumne",2019-10-01,36,0.019,0.404167,0.791206,11.4,0.0275,39,284.6,70
"3959","Tuolumne",2019-11-01,51.5,0.014,0.466667,0.806522,13.628261,0.023529,39,416.85,71
"3960","Tuolumne",2019-12-01,30,0.012,0.408333,0.513636,10.121739,0.016941,9,235.15,72
"3961","Ventura",2014-01-01,60,0.05,0.608333,0.628571,19.795652,0.0141765,31,1307.7,1
"3962","Ventura",2014-02-01,28,0.052,0.408333,0.373419,10.9108695,0.0205295,13,507.2,2
"3963","Ventura",2014-03-01,35,0.0655,0.383333,0.582609,8.517391,0.027882,15,596,3
"3964","Ventura",2014-04-01,40,0.036,0.341667,0.673913,6.476087,0.0342645,15,652.6,4
"3965","Ventura",2014-05-01,38,0.03,0.3,0.695455,4.66087,0.033765,19,658.6,5
"3966","Ventura",2014-06-01,37,0.023,0.275,0.6045455,4.76087,0.027941,21,696.2,6
"3967","Ventura",2014-07-01,29,0.021,0.3,0.6207385,4.730435,0.023647,19,478.4,7
"3968","Ventura",2014-08-01,31,0.021,0.3,0.377273,4.704545,0.0255585,20,521.6,8
"3969","Ventura",2014-09-01,35,0.021,0.35,0.577273,6.021739,0.027882,22,578.4,9
"3970","Ventura",2014-10-01,34,0.017,0.4,0.722727,10.078261,0.025824,23,528.2,10
"3971","Ventura",2014-11-01,44,0.019,0.5,0.6453415,12.528261,0.016882,17,875,11
"3972","Ventura",2014-12-01,34,0.0235,0.433333,0.413636,10.734783,0.016647,11,618,12
"3973","Ventura",2015-01-01,71,0.024,0.616667,0.96087,16.952174,0.008824,18,1125.8,13
"3974","Ventura",2015-02-01,44,0.018,0.4625,0.7113635,10.967112,0.019,17,567.8,14
"3975","Ventura",2015-03-01,35,0.016,0.404167,0.786364,9.830435,0.026588,15,507.6,15
"3976","Ventura",2015-04-01,42,0.0175,0.3151515,0.690909,5.931818,0.035824,17.5,419.2,16
"3977","Ventura",2015-05-01,38,0.014,0.3,0.545455,3.66087,0.0362085,17,430.4,17
"3978","Ventura",2015-06-01,34,0.018,0.314286,0.531818,5.171739,0.029882,22,421.2,18
"3979","Ventura",2015-07-01,29,0.019,0.3,0.53125,3.921739,0.024471,18,279.2,19
"3980","Ventura",2015-08-01,34,0.017,0.3375,0.547826,4.630435,0.0266765,27,554.4,20
"3981","Ventura",2015-09-01,35,0.0195,0.35,0.7133395,8.1630435,0.028176,34,360.4,21
"3982","Ventura",2015-10-01,34,0.019,0.425,0.763636,9.982609,0.025824,33,385.4,22
"3983","Ventura",2015-11-01,42,0.0195,0.495833,0.868182,13.123913,0.016294,12,465.6,23
"3984","Ventura",2015-12-01,43.5,0.025,0.495833,0.865909,13,0.0159115,18,534.2,24
"3985","Ventura",2016-01-01,33,0.017,0.441667,0.727273,10.534783,0.0187945,10.5,430.2,25
"3986","Ventura",2016-02-01,38.5,0.0275,0.4625,0.978261,12.5,0.019471,13,632.4,26
"3987","Ventura",2016-03-01,32,0.019,0.35,0.7088935,6.852174,0.026941,13,386.6,27
"3988","Ventura",2016-04-01,39,0.0175,0.3,0.943478,5.4130435,0.033941,17,456.8,28
"3989","Ventura",2016-05-01,33,0.014,0.270833,0.795652,4.577273,0.030529,18,457,29
"3990","Ventura",2016-06-01,35,0.015,0.2625,0.895455,4.882609,0.029647,24,437.8,30
"3991","Ventura",2016-07-01,30,0.013,0.2625,0.747826,4.256522,0.024071,25,396,31
"3992","Ventura",2016-08-01,32,0.014,0.283333,0.704348,4.634783,0.025706,28,542.8,32
"3993","Ventura",2016-09-01,40,0.017,0.3375,0.813636,6.322727,0.028059,35,537.4,33
"3994","Ventura",2016-10-01,31,0.015,0.358333,0.804545,7.573913,0.025118,20,355,34
"3995","Ventura",2016-11-01,37,0.017,0.453554,0.9886365,10.8456525,0.017118,14,507.7,35
"3996","Ventura",2016-12-01,46,0.013,0.504167,1.109091,13.278261,0.014882,11.5,651.4,36
"3997","Ventura",2017-01-01,32,0.013,0.433333,1,10.617391,0.020353,8,593.9,37
"3998","Ventura",2017-02-01,32,0.01975,0.383333,0.9246045,7.82971,0.027294,8,377.55,38
"3999","Ventura",2017-03-01,35,0.0175,0.379167,0.886364,7.917391,0.027412,13,445.8,39
"4000","Ventura",2017-04-01,40,0.01475,0.326667,0.518182,5.93913,0.034824,13,415.2,40
"4001","Ventura",2017-05-01,35,0.013,0.3,0.463636,4.340909,0.031353,19,508.5,41
"4002","Ventura",2017-06-01,31,0.0145,0.3,0.381818,4.421739,0.025529,20,508.9,42
"4003","Ventura",2017-07-01,38,0.013,0.3125,0.452174,5.134783,0.025059,26,645.6,43
"4004","Ventura",2017-08-01,47,0.01375,0.3125,0.527273,5.068182,0.026647,31,772.8,44
"4005","Ventura",2017-09-01,42,0.0155,0.391667,0.595455,6.745652,0.028412,30,820,45
"4006","Ventura",2017-10-01,47,0.012,0.5,0.809091,12.156522,0.026706,34,1065.5,46
"4007","Ventura",2017-11-01,35,0.0145,0.45,0.6778655,11.7347825,0.018235,13,613.05,47
"4008","Ventura",2017-12-01,64,0.0145,0.633333,0.9768395,18.408696,0.012182,24,1193.2,48
"4009","Ventura",2018-01-01,52,0.016,0.483333,0.7630435,12.740119,0.012647,11,866.2,49
"4010","Ventura",2018-02-01,38,0.016,0.429167,0.865217,12.256522,0.024118,13.5,480.8,50
"4011","Ventura",2018-03-01,35,0.013,0.389951,0.613043,9.13913,0.027471,8,399.2,51
"4012","Ventura",2018-04-01,39,0.012,0.3125,0.408794,6.443478,0.033353,14,535.4,52
"4013","Ventura",2018-05-01,34,0.0125,0.283333,0.304348,4.063158,0.031941,19.5,523.6,53
"4014","Ventura",2018-06-01,40,0.015,0.279167,0.65,4.785771,0.029941,23.5,648.2,54
"4015","Ventura",2018-07-01,34,0.017,0.3,0.95,4.721739,0.026294,27,500.6,55
"4016","Ventura",2018-08-01,53,0.019,0.333333,0.5913045,5.343478,0.028706,37,798.9,56
"4017","Ventura",2018-09-01,43,0.014,0.3020835,0.7545455,6.456522,0.027529,34,695.4,57
"4018","Ventura",2018-10-01,34,0.015,0.379167,0.857337,9.904545,0.024059,31,481.1,58
"4019","Ventura",2018-11-01,55,0.016,0.635714,0.926087,16.814073,0.017941,46,2534.5,59
"4020","Ventura",2018-12-01,42,0.014,0.458333,0.578261,11.169565,0.013882,10,581.7,60
"4021","Ventura",2019-01-01,37,0.013,0.441667,0.618182,11.704348,0.017853,10,582.8,61
"4022","Ventura",2019-02-01,34,0.012,0.333333,0.472727,7.069565,0.030176,8,246.8,62
"4023","Ventura",2019-03-01,38,0.016,0.366667,0.465217,7.756522,0.031706,9,344.1,63
"4024","Ventura",2019-04-01,37,0.012,0.30625,0.477273,5.395652,0.032176,15,432.2,64
"4025","Ventura",2019-05-01,36,0.012,0.258333,0.452174,3.852174,0.032471,15,391,65
"4026","Ventura",2019-06-01,32,0.012,0.279167,0.469565,4.582609,0.027824,19,489.3,66
"4027","Ventura",2019-07-01,30,0.012,0.270833,0.4407865,4.183333,0.024706,21,472.1,67
"4028","Ventura",2019-08-01,32,0.015,0.304167,0.4421935,4.756522,0.026824,24,398.6,68
"4029","Ventura",2019-09-01,31,0.016,0.3,0.45,5.436364,0.025706,19,332.5,69
"4030","Ventura",2019-10-01,35,0.019,0.4,0.791206,11.343478,0.027588,36,528.9,70
"4031","Ventura",2019-11-01,48,0.014,0.466667,0.806522,13.204348,0.023118,35.5,718.3,71
"4032","Ventura",2019-12-01,29,0.012,0.408333,0.513636,9.991304,0.016588,8,441.7,72
"4033","Yolo",2014-01-01,60,0.05,0.608333,0.659091,19.884684,0.014941,23,1155,1
"4034","Yolo",2014-02-01,28.5,0.052,0.408333,0.408696,10.973913,0.0216175,12,527.4,2
"4035","Yolo",2014-03-01,35,0.0655,0.383333,0.586957,8.591304,0.028853,13,619.2,3
"4036","Yolo",2014-04-01,41,0.036,0.341667,0.684091,6.6355735,0.035059,13,669.3,4
"4037","Yolo",2014-05-01,39,0.03,0.3,0.731818,4.847826,0.034765,15,677.3,5
"4038","Yolo",2014-06-01,37,0.023,0.275,0.631818,4.897826,0.0293825,17,683.6,6
"4039","Yolo",2014-07-01,31,0.021,0.3,0.636364,4.780616,0.025353,15,475.8,7
"4040","Yolo",2014-08-01,33,0.021,0.3,0.395455,4.8326085,0.027118,17,527.8,8
"4041","Yolo",2014-09-01,36,0.021,0.35,0.584091,6.1860415,0.029471,17,585.2,9
"4042","Yolo",2014-10-01,35,0.017,0.4,0.722727,10.430435,0.026882,17,517.7,10
"4043","Yolo",2014-11-01,44,0.019,0.5,0.648913,12.8826085,0.017471,13,795.7,11
"4044","Yolo",2014-12-01,34,0.0235,0.433333,0.422727,10.808696,0.0177945,10,688.5,12
"4045","Yolo",2015-01-01,70,0.024,0.616667,0.947826,16.865217,0.008824,18,1343.6,13
"4046","Yolo",2015-02-01,43,0.018,0.466667,0.722727,11.045652,0.0194415,14,682,14
"4047","Yolo",2015-03-01,36,0.016,0.4,0.809091,10.182411,0.027235,13,531.8,15
"4048","Yolo",2015-04-01,43,0.0175,0.304167,0.711067,6.1086955,0.036147,12,455.5,16
"4049","Yolo",2015-05-01,38,0.014,0.3,0.531818,3.76087,0.036647,14,453.7,17
"4050","Yolo",2015-06-01,36,0.018,0.3,0.490476,5.26087,0.030353,18,535.1,18
"4051","Yolo",2015-07-01,30,0.019,0.3,0.518182,4.0086955,0.025059,15,366.5,19
"4052","Yolo",2015-08-01,34,0.017,0.33125,0.545455,4.741304,0.027235,18,619.8,20
"4053","Yolo",2015-09-01,35.5,0.0195,0.34375,0.695652,8.445455,0.0285585,22,429.5,21
"4054","Yolo",2015-10-01,34,0.019,0.420833,0.75,10.219565,0.026294,26,461.6,22
"4055","Yolo",2015-11-01,39,0.0195,0.495833,0.8650435,13.1173915,0.016706,11,517.4,23
"4056","Yolo",2015-12-01,40,0.025,0.491667,0.863636,12.895455,0.0161715,10,585.8,24
"4057","Yolo",2016-01-01,32,0.017,0.433333,0.722727,10.73913,0.019647,9,709.8,25
"4058","Yolo",2016-02-01,37,0.0275,0.458333,0.965217,12.526087,0.020294,14,739.2,26
"4059","Yolo",2016-03-01,33,0.019,0.35,0.709091,6.9978265,0.027294,10,491.2,27
"4060","Yolo",2016-04-01,39,0.0175,0.3,0.917391,5.53913,0.034353,11,541,28
"4061","Yolo",2016-05-01,34,0.014,0.270833,0.777273,4.75625,0.031294,11,637.2,29
"4062","Yolo",2016-06-01,38,0.015,0.258333,0.85,5.047826,0.031353,14,695.4,30
"4063","Yolo",2016-07-01,33,0.013,0.2625,0.704545,4.440909,0.025765,16,743.4,31
"4064","Yolo",2016-08-01,34,0.014,0.279167,0.690909,4.826087,0.027471,20,794.4,32
"4065","Yolo",2016-09-01,38,0.017,0.333333,0.8,6.53913,0.029412,24,768.4,33
"4066","Yolo",2016-10-01,32,0.015,0.354167,0.777273,7.8652175,0.025824,13,496.4,34
"4067","Yolo",2016-11-01,35,0.017,0.45,0.968182,11.140909,0.0179115,13,739.2,35
"4068","Yolo",2016-12-01,44,0.013,0.5,1.090909,13.391304,0.015176,11,1209.2,36
"4069","Yolo",2017-01-01,30,0.013,0.427778,0.986957,10.886957,0.021294,8,750.9,37
"4070","Yolo",2017-02-01,33,0.01975,0.375,0.981818,7.986957,0.0279705,7,481.5,38
"4071","Yolo",2017-03-01,35,0.0175,0.379167,0.877273,8.217391,0.028294,14,590.2,39
"4072","Yolo",2017-04-01,40,0.01475,0.325,0.459881,6.147826,0.035147,12,584.9,40
"4073","Yolo",2017-05-01,36,0.013,0.3,0.45,4.480435,0.031941,16,622.35,41
"4074","Yolo",2017-06-01,31,0.0145,0.2895835,0.319048,4.526087,0.026588,17,690.3,42
"4075","Yolo",2017-07-01,37,0.013,0.3,0.418182,5.169565,0.027294,22,794.5,43
"4076","Yolo",2017-08-01,47,0.01375,0.308333,0.528571,5.241304,0.028529,26,966.2,44
"4077","Yolo",2017-09-01,41,0.0155,0.391667,0.604545,6.9130435,0.029529,24,1142.7,45
"4078","Yolo",2017-10-01,45,0.012,0.491667,0.790909,12.534783,0.027294,23,1306.2,46
"4079","Yolo",2017-11-01,34.5,0.0145,0.445833,0.695,11.7913045,0.018824,12,752.7,47
"4080","Yolo",2017-12-01,63,0.0145,0.629167,0.954545,18.608696,0.012824,23,1459.6,48
"4081","Yolo",2018-01-01,50,0.016,0.475,0.752174,12.847826,0.012471,14,1015.8,49
"4082","Yolo",2018-02-01,35,0.016,0.425,0.788933,12.2630435,0.0242645,14,680.6,50
"4083","Yolo",2018-03-01,35,0.013,0.379167,0.469565,9.143478,0.028,10,643.2,51
"4084","Yolo",2018-04-01,39,0.012,0.308333,0.377273,6.491304,0.033765,15.5,630.3,52
"4085","Yolo",2018-05-01,35,0.0125,0.282609,0.278261,4.136842,0.032235,19.5,577.8,53
"4086","Yolo",2018-06-01,39,0.015,0.275,0.5886365,4.826087,0.030353,23,684,54
"4087","Yolo",2018-07-01,33,0.017,0.3,0.808696,4.704348,0.026765,25,578.3,55
"4088","Yolo",2018-08-01,53,0.019,0.329167,0.478261,5.4099035,0.030059,33,1040.6,56
"4089","Yolo",2018-09-01,42,0.014,0.3,0.637747,6.522233,0.0280295,31,780.3,57
"4090","Yolo",2018-10-01,32,0.015,0.375,0.691304,9.9066205,0.024353,29,630.2,58
"4091","Yolo",2018-11-01,54,0.016,0.633333,0.817391,17.0086955,0.018412,43,2571.9,59
"4092","Yolo",2018-12-01,40,0.014,0.458333,0.534783,11.347826,0.014412,11,627.9,60
"4093","Yolo",2019-01-01,35,0.013,0.445833,0.5630435,11.83913,0.018118,12,829.4,61
"4094","Yolo",2019-02-01,34,0.012,0.3354165,0.421739,7.273913,0.030294,7,362.65,62
"4095","Yolo",2019-03-01,38,0.016,0.375,0.447826,7.9333005,0.031706,9,513.9,63
"4096","Yolo",2019-04-01,37.5,0.012,0.3104165,0.4511855,5.552174,0.032294,12,635.3,64
"4097","Yolo",2019-05-01,36,0.012,0.258333,0.417391,3.934783,0.032647,13,556.2,65
"4098","Yolo",2019-06-01,34,0.012,0.283333,0.45,4.73913,0.028647,15,669.8,66
"4099","Yolo",2019-07-01,31,0.012,0.275,0.4,4.291304,0.025588,16,665.35,67
"4100","Yolo",2019-08-01,33,0.015,0.3125,0.426087,4.856522,0.027529,19,482.4,68
"4101","Yolo",2019-09-01,32,0.016,0.3,0.4,5.5960145,0.026118,15,471.7,69
"4102","Yolo",2019-10-01,35,0.019,0.404167,0.682609,11.578261,0.027706,23,632,70
"4103","Yolo",2019-11-01,46,0.014,0.4697915,0.762154,13.521739,0.023882,21,844.8,71
"4104","Yolo",2019-12-01,28,0.012,0.4125,0.513636,10.191304,0.0172645,9,546.6,72
"4105","Yuba",2014-01-01,58,0.05,0.616667,0.695455,19.795652,0.014059,29,653.85,1
"4106","Yuba",2014-02-01,28,0.052,0.4125,0.416234,11.0630435,0.0204415,13,287.5,2
"4107","Yuba",2014-03-01,34,0.0655,0.3875,0.6,8.6996045,0.0278235,14,321.2,3
"4108","Yuba",2014-04-01,40,0.036,0.341667,0.678261,6.636364,0.0342645,15,343,4
"4109","Yuba",2014-05-01,38,0.03,0.3,0.695455,4.665217,0.033765,19,348,5
"4110","Yuba",2014-06-01,36,0.023,0.275,0.5886365,4.873913,0.027941,20,382.1,6
"4111","Yuba",2014-07-01,29,0.021,0.3,0.581818,4.856818,0.023529,18,242.8,7
"4112","Yuba",2014-08-01,31,0.021,0.3,0.380952,4.804348,0.025471,19,267.2,8
"4113","Yuba",2014-09-01,34,0.021,0.354167,0.575,6.097826,0.027882,21,296,9
"4114","Yuba",2014-10-01,34,0.017,0.404167,0.716667,10.386957,0.025882,22,264.1,10
"4115","Yuba",2014-11-01,43,0.019,0.508333,0.6651515,12.763834,0.016941,16,440.6,11
"4116","Yuba",2014-12-01,35,0.0235,0.441667,0.433333,10.9043475,0.0166175,11,405,12
"4117","Yuba",2015-01-01,72,0.024,0.6270835,0.958117,17.443478,0.008941,20.5,662.3,13
